,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Dependent,Monetary,Frequency,Generation,Segment
1201,3276,1976,Master,Together,36301.0,2683,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,SA,45,1,78,7,Gen X,Less Priority
1202,4994,1943,Master,Single,77598.0,2707,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,SP,78,0,1735,26,Silent,Active
1203,3598,1972,Graduation,Married,62710.0,2838,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,SP,49,1,606,22,Gen X,Active
1204,945,1965,Graduation,Together,36317.0,2839,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,SP,56,1,133,9,Gen X,Less Priority
1205,5048,1971,PhD,Single,42767.0,2850,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,SA,50,2,131,7,Gen X,Less Priority
1206,6214,1982,Master,Married,43815.0,2886,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,SP,39,1,79,6,Milenial,Less Priority
1207,6230,1971,Graduation,Divorced,44421.0,2935,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,SP,50,2,189,14,Gen X,Less Priority
1208,2968,1943,PhD,Divorced,48948.0,2949,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,AUS,78,0,902,24,Silent,Active
1209,8800,1943,PhD,Divorced,48948.0,2949,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,SA,78,0,902,24,Silent,Active
1210,1907,1950,Master,Divorced,63120.0,3075,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,SP,71,1,1477,26,Boomers,Active
1211,10478,1950,PhD,Married,55517.0,3076,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,SA,71,2,633,23,Boomers,Active
1212,4188,1957,Graduation,Single,36864.0,3121,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,AUS,64,1,354,14,Boomers,Less Priority
1213,8720,1978,Master,Together,51381.5,3122,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,IND,43,0,1679,1,Gen X,
1214,2225,1977,Graduation,Divorced,82582.0,2458,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,AUS,44,0,1617,21,Gen X,Active
1215,4790,1958,Graduation,Divorced,79803.0,2463,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,SP,63,1,868,13,Boomers,Active
1216,1131,1967,PhD,Single,52569.0,2521,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,SA,54,1,95,7,Gen X,Less Priority
1217,202,1948,PhD,Divorced,82032.0,2521,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND,73,0,1234,17,Boomers,Active
1218,9589,1948,PhD,Divorced,82032.0,2521,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND,73,0,1234,17,Boomers,Active
1219,3900,1972,Graduation,Married,65685.0,2528,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,CA,49,1,769,21,Gen X,Active
1220,9958,1972,Graduation,Married,65685.0,2528,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,AUS,49,1,769,21,Gen X,Active
1221,8955,1957,PhD,Together,40451.0,2569,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,SP,64,2,49,5,Boomers,Less Priority
1222,10033,1973,Master,Divorced,31163.0,2572,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,GER,48,1,38,5,Gen X,Less Priority
1223,5751,1973,Master,Divorced,31163.0,2572,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,CA,48,1,38,5,Gen X,Less Priority
1224,3308,1952,Graduation,Married,35704.0,2613,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,SA,69,2,94,9,Boomers,Less Priority
1225,7297,1973,Graduation,Single,7500.0,2621,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,SA,48,1,57,11,Gen X,Less Priority
1226,8008,1983,Graduation,Together,36075.0,2638,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,SP,38,1,119,7,Milenial,Less Priority
1227,1232,1982,PhD,Together,70038.0,2683,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,GER,39,0,1244,17,Milenial,Active
1228,2345,1982,PhD,Together,70038.0,2683,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,AUS,39,0,1244,17,Milenial,Active
1229,1628,1971,Graduation,Together,71796.0,2684,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,SA,50,0,960,17,Gen X,Active
1230,5081,1967,Master,Together,47821.0,2688,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,SP,54,2,47,5,Gen X,Less Priority
1231,839,1975,PhD,Married,45503.0,2713,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,SP,46,1,170,9,Gen X,Less Priority
1232,3706,1978,Graduation,Single,28647.0,2748,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,SP,43,1,94,7,Gen X,Less Priority
1233,5154,1972,Master,Divorced,37760.0,2758,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,SP,49,1,54,6,Gen X,Less Priority
1234,8584,1952,PhD,Together,85431.0,2822,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,SP,69,0,1165,17,Boomers,Active
1235,6583,1955,Master,Married,72635.0,2827,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP,66,0,981,21,Boomers,Active
1236,3433,1955,Master,Married,72635.0,2827,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP,66,0,981,21,Boomers,Active
1237,10486,1948,Graduation,Married,77142.0,2832,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,SP,73,0,990,17,Boomers,Active
1238,8687,1978,Graduation,Together,53172.0,2855,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,IND,43,1,486,16,Gen X,Less Priority
1239,7842,1968,Graduation,Single,36065.0,2891,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,SP,53,2,74,9,Gen X,Less Priority
1240,3749,1973,Graduation,Together,73926.0,2920,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,CA,48,0,1580,24,Gen X,Active
1241,1331,1977,Graduation,Single,35790.0,2979,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,AUS,44,1,72,7,Gen X,Less Priority
1242,5995,1962,Graduation,Divorced,39552.0,2994,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,SP,59,2,384,20,Boomers,Less Priority
1243,8985,1964,Master,Together,68316.0,3038,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,SP,57,1,1211,32,Boomers,Active
1244,2798,1977,PhD,Together,102160.0,3040,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,SA,44,0,1240,26,Gen X,Active
1245,7108,1965,Master,Divorced,51390.0,3095,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,SA,56,2,353,18,Gen X,Less Priority
1246,2781,1981,Graduation,Single,72066.0,2442,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,SA,40,0,1792,17,Milenial,Active
1247,3623,1976,Graduation,Together,21675.0,2454,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,IND,45,1,45,10,Gen X,Less Priority
1248,194,1965,Graduation,Married,48006.0,2456,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,56,2,41,5,Gen X,Less Priority
1249,10833,1975,Graduation,Married,65106.0,2472,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,SP,46,1,973,27,Gen X,Active
1250,2315,1960,Graduation,Divorced,58401.0,2506,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,SP,61,1,96,6,Boomers,Less Priority
1251,6336,1960,Graduation,Married,29315.0,2520,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,SA,61,2,48,10,Boomers,Less Priority
1252,10738,1951,Master,Single,49389.0,2740,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,AUS,70,2,65,6,Boomers,Less Priority
1253,8286,1965,PhD,Together,51717.0,2749,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,SA,56,1,122,8,Gen X,Less Priority
1254,2166,1960,Master,Divorced,46779.0,2788,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,SA,61,2,23,4,Boomers,Less Priority
1255,10691,1960,Master,Married,28520.0,2816,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP,61,2,43,5,Boomers,Less Priority
1256,9739,1963,Graduation,Single,34377.0,2962,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,SP,58,1,114,8,Boomers,Less Priority
1257,1829,1961,PhD,Divorced,54959.0,2962,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,SP,60,1,1232,21,Boomers,Active
1258,6260,1955,Master,Together,82384.0,3023,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,AUS,66,0,1957,27,Boomers,Active
1259,10448,1956,Graduation,Single,46998.0,3051,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,SP,65,1,377,18,Boomers,Less Priority
1260,1343,1968,Graduation,Together,58554.0,3077,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,US,53,2,586,22,Gen X,Active
1261,4749,1968,Graduation,Together,58554.0,3077,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,IND,53,2,586,22,Gen X,Active
1262,531,1954,PhD,Divorced,57333.0,3081,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,SP,67,1,1662,33,Boomers,Active
1263,6905,1994,Graduation,Together,80685.0,3112,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,SP,27,0,1004,21,Gen Z,Active
1264,1045,1965,Graduation,Together,52117.0,3118,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,SP,56,1,279,13,Gen X,Less Priority
1265,4012,1972,PhD,Together,62220.0,3123,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,GER,49,1,1226,23,Gen X,Active
1266,5529,1946,PhD,Together,64014.0,2455,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,CA,75,3,444,22,Boomers,Active
1267,4001,1946,PhD,Together,64014.0,2455,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,SA,75,3,444,22,Boomers,Active
1268,10420,1955,Master,Divorced,46390.0,2491,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,US,66,1,222,10,Boomers,Less Priority
1269,7723,1979,Graduation,Together,75507.0,2494,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,GER,42,0,1440,21,Gen X,Active
1270,2963,1979,Graduation,Together,75507.0,2494,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,AUS,42,0,1440,21,Gen X,Active
1271,10634,1951,Master,Married,59412.0,2507,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,SP,70,0,406,15,Boomers,Less Priority
1272,5180,1968,PhD,Divorced,50616.0,2508,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,SP,53,1,149,10,Gen X,Less Priority
1273,6866,1969,Master,Together,35924.0,2534,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,SA,52,2,34,5,Gen X,Less Priority
1274,1328,1982,Master,Married,57937.0,2569,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,SA,39,1,683,20,Milenial,Active
1275,1139,1984,PhD,Married,73356.0,2579,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,SP,37,0,1512,22,Milenial,Active
1276,4961,1974,Master,Together,21255.0,2595,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,SP,47,1,61,11,Gen X,Less Priority
1277,5177,1974,Master,Married,58494.0,2635,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,SA,47,1,396,16,Gen X,Less Priority
1278,2075,1969,Graduation,Married,72460.0,2663,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,SA,52,0,1047,16,Gen X,Active
1279,3428,1991,PhD,Together,68682.0,2702,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,30,0,1598,24,Milenial,Active
1280,4500,1991,PhD,Together,68682.0,2702,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,30,0,1598,24,Milenial,Active
1281,7369,1981,Master,Married,36959.0,2706,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,1,62,7,Milenial,Less Priority
1282,4381,1971,PhD,Married,46463.0,2751,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,SP,50,2,235,17,Gen X,Less Priority
1283,9964,1979,Graduation,Single,61825.0,2762,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,42,1,424,15,Gen X,Less Priority
1284,1630,1979,Graduation,Single,61825.0,2762,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,42,1,424,15,Gen X,Less Priority
1285,5012,1989,Graduation,Married,28691.0,2796,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,32,1,34,5,Milenial,Less Priority
1286,6918,1989,Graduation,Married,28691.0,2796,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,32,1,34,5,Milenial,Less Priority
1287,7822,1976,Graduation,Together,54058.0,2826,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP,45,1,662,20,Gen X,Active
1288,10156,1975,Graduation,Single,84196.0,2827,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP,46,1,1237,20,Gen X,Active
1289,3033,1963,Master,Together,38620.0,2850,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,AUS,58,0,318,11,Boomers,Less Priority
1290,4119,1963,Master,Together,38620.0,2850,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER,58,0,318,11,Boomers,Less Priority
1291,11110,1973,Graduation,Single,3502.0,2878,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND,48,1,5,0,Gen X,
1292,332,1957,Graduation,Married,47743.0,2900,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,SP,64,1,275,14,Boomers,Less Priority
1293,737,1949,PhD,Married,80360.0,2919,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,SP,72,0,2231,15,Boomers,Active
1294,10319,1971,Graduation,Married,66303.0,2924,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP,50,1,1286,22,Gen X,Active
1295,2683,1969,Graduation,Married,52413.0,2948,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,CA,52,2,910,26,Gen X,Active
1296,3445,1956,Graduation,Single,60714.0,2964,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA,65,0,957,23,Boomers,Active
1297,10913,1984,Master,Single,31385.0,3007,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,SP,37,1,27,4,Milenial,Less Priority
1298,4427,1995,Master,Single,83257.0,3085,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,SP,26,0,1365,28,Gen Z,Active
1299,8717,1975,PhD,Married,80427.0,3091,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND,46,1,1835,28,Gen X,Active
1300,2066,1949,Graduation,Together,38823.0,3104,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,SP,72,1,114,7,Boomers,Less Priority
1301,3340,1977,Graduation,Married,42014.0,3117,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,CA,44,1,436,20,Gen X,Active
1302,8685,1977,Graduation,Married,42014.0,3117,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,SA,44,1,436,20,Gen X,Active
1303,4149,1948,PhD,Together,76140.0,2483,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP,73,0,1348,21,Boomers,Active
1304,8726,1964,Master,Divorced,41713.0,2497,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,CA,57,2,174,13,Boomers,Less Priority
1305,2295,1954,PhD,Married,62670.0,2583,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,SA,67,1,825,22,Boomers,Active
1306,3283,1972,Master,Married,70932.0,2597,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,SP,49,1,909,22,Gen X,Active
1307,1915,1951,PhD,Married,78939.0,2635,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,GER,70,0,1507,20,Boomers,Active
1308,800,1960,Graduation,Together,44512.0,2739,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,SA,61,2,32,6,Boomers,Less Priority
1309,9166,1968,Graduation,Married,63967.0,2760,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP,53,1,882,23,Gen X,Active
1310,5147,1948,Graduation,Single,90842.0,2771,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,SP,73,0,1424,27,Boomers,Active
1311,13,1947,PhD,Divorced,25358.0,2778,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA,74,1,32,6,Boomers,Less Priority
1312,8557,1982,Graduation,Single,51381.5,2813,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,AUS,39,1,46,7,Milenial,Less Priority
1313,8724,1982,Graduation,Single,28567.0,2813,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,39,1,46,7,Milenial,Less Priority
1314,9381,1978,Graduation,Married,66373.0,2818,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,43,2,606,23,Gen X,Active
1315,9384,1978,Graduation,Married,66373.0,2818,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,43,2,606,23,Gen X,Active
1316,3560,1952,Graduation,Together,83844.0,2849,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER,69,0,1574,20,Boomers,Active
1317,241,1952,Graduation,Together,83844.0,2849,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP,69,0,1574,20,Boomers,Active
1318,7521,1952,Graduation,Together,83844.0,2849,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA,69,0,1574,20,Boomers,Active
1319,9799,1968,PhD,Divorced,83664.0,2853,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP,53,2,1173,19,Gen X,Active
1320,5123,1951,Master,Married,27450.0,2876,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP,70,0,143,7,Boomers,Less Priority
1321,448,1978,PhD,Single,54880.0,2921,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP,43,1,795,21,Gen X,Active
1322,4837,1965,PhD,Married,71322.0,2934,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,SP,56,1,1305,28,Gen X,Active
1323,9365,1976,PhD,Single,60000.0,2990,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,SP,45,1,1277,24,Gen X,Active
1324,8932,1969,Master,Together,65176.0,3044,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,SA,52,1,1531,25,Gen X,Active
1325,7055,1952,PhD,Together,61010.0,3064,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA,69,1,1021,26,Boomers,Active
1326,3537,1981,Graduation,Together,31089.0,3117,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP,40,1,79,10,Milenial,Less Priority
1327,9081,1988,Graduation,Single,20518.0,2478,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,SP,33,1,25,5,Milenial,Less Priority
1328,4988,1948,PhD,Married,34469.0,2492,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,SA,73,2,62,9,Boomers,Less Priority
1329,1050,1952,Graduation,Married,28332.0,2496,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,GER,69,0,65,8,Boomers,Less Priority
1330,5610,1965,Graduation,Together,33456.0,2505,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,IND,56,2,36,6,Gen X,Less Priority
1331,3526,1968,PhD,Married,38443.0,2589,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,SP,53,2,38,6,Gen X,Less Priority
1332,5136,1973,Graduation,Single,65333.0,2599,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,CA,48,1,798,28,Gen X,Active
1333,1411,1952,Graduation,Divorced,82623.0,2667,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP,69,0,940,16,Boomers,Active
1334,701,1971,Graduation,Married,73691.0,2671,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP,50,1,1179,18,Gen X,Active
1335,6203,1947,Graduation,Together,74485.0,2745,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,74,0,1734,26,Boomers,Active
1336,7192,1955,Graduation,Together,65748.0,2876,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,66,1,545,18,Boomers,Active
1337,5181,1982,Basic,Single,24367.0,2902,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,39,1,24,4,Milenial,Less Priority
1338,9220,1971,Graduation,Single,91700.0,2964,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,50,0,1968,20,Gen X,Active
1340,10446,1957,PhD,Married,82017.0,3035,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA,64,0,729,17,Boomers,Active
1341,5524,1957,Graduation,Single,58138.0,3099,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,64,0,1617,25,Boomers,Active
1342,3830,1953,Master,Married,59354.0,2502,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,68,2,459,16,Boomers,Less Priority
1343,5186,1955,PhD,Married,58482.0,2545,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA,66,1,731,22,Boomers,Active
1344,8514,1976,Graduation,Together,29478.0,2599,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,45,1,20,5,Gen X,Less Priority
1345,7165,1972,Graduation,Together,64474.0,2686,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,49,1,823,22,Gen X,Active
1346,10236,1975,Master,Single,31160.0,2722,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,46,1,64,7,Gen X,Less Priority
1347,2392,1972,Graduation,Married,40321.0,2771,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,49,2,102,8,Gen X,Less Priority
1348,1920,1972,Graduation,Married,40321.0,2771,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,49,2,102,8,Gen X,Less Priority
1349,3673,1971,Graduation,Single,55239.0,2786,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,50,1,779,26,Gen X,Active
1350,1453,1943,PhD,Divorced,57513.0,2794,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,78,0,1060,27,Silent,Active
1351,4518,1979,Graduation,Together,85693.0,2871,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,42,1,1169,27,Gen X,Active
1352,8969,1977,Graduation,Married,71855.0,2965,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,44,1,1141,25,Gen X,Active
1353,387,1976,Basic,Married,7500.0,3029,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,45,0,61,6,Gen X,Less Priority
1354,1079,1971,PhD,Married,71969.0,3057,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND,50,1,1086,19,Gen X,Active
1355,164,1977,PhD,Married,28973.0,3060,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,44,0,269,13,Gen X,Less Priority
1356,3434,1951,Graduation,Single,80872.0,2484,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,70,0,1336,19,Boomers,Active
1357,5721,1956,PhD,Married,84117.0,2485,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,65,0,1566,24,Boomers,Active
1358,8418,1958,Master,Single,38741.0,2527,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,63,2,61,7,Boomers,Less Priority
1359,5300,1973,Master,Married,38961.0,2617,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,48,1,70,6,Gen X,Less Priority
1360,10424,1968,Graduation,Single,75922.0,2638,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,53,0,1295,18,Gen X,Active
1361,11171,1965,Master,Married,56962.0,2697,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS,56,3,411,21,Gen X,Active
1362,1600,1965,Master,Married,56962.0,2697,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,56,3,411,21,Gen X,Active
1363,7851,1949,Graduation,Divorced,70165.0,2716,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,72,0,926,22,Boomers,Active
1364,10701,1973,Graduation,Married,65308.0,2727,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,48,0,1211,28,Gen X,Active
1365,891,1951,Master,Together,29298.0,2731,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,70,2,11,4,Boomers,Less Priority
1366,6912,1967,PhD,Married,63246.0,2749,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,54,2,772,22,Gen X,Active
